experiment,label,problem,first_method,second_method,contrast,metric,n_pairs,median_difference,ci_low,ci_high,second_win_fraction,two_sided_sign_test_p,differences_by_seed
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,kde_pairwise_distance_evaluations,3,0.0,0.0,0.0,0.0,,"{""11"": 0.0, ""22"": 0.0, ""33"": 0.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,vrba_attention_effective_sample_fraction,3,-0.02685568148363393,-0.03611121987843091,-0.010090495403507371,1.0,0.25,"{""11"": -0.03611121987843091, ""22"": -0.010090495403507371, ""33"": -0.02685568148363393}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,vrba_multiplier_mean,0,,,,,,{}
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,vrba_multiplier_max,0,,,,,,{}
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,relative_l2,3,-0.09433083276237131,-0.10472820720960685,-0.07246178368727385,1.0,0.25,"{""11"": -0.09433083276237131, ""22"": -0.10472820720960685, ""33"": -0.07246178368727385}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,max_abs_error,3,-0.0816734130459491,-0.16979523508443428,-0.006774031791709101,1.0,0.25,"{""11"": -0.006774031791709101, ""22"": -0.16979523508443428, ""33"": -0.0816734130459491}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,controller_weight_tv_per_update,3,0.00017970448690699062,0.0001464151419127794,0.0003341947907857865,0.0,0.25,"{""11"": 0.00017970448690699062, ""22"": 0.0001464151419127794, ""33"": 0.0003341947907857865}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,temporal_mean_gradient_distribution_tv,3,-0.028046176915773886,-0.03179178612595643,0.0002518471563916838,0.6666666666666666,1.0,"{""11"": 0.0002518471563916838, ""22"": -0.03179178612595643, ""33"": -0.028046176915773886}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,temporal_mean_physics_gradient_log_gap,3,0.19240413881005297,0.1480138253425169,0.24394471803541093,0.0,0.25,"{""11"": 0.19240413881005297, ""22"": 0.1480138253425169, ""33"": 0.24394471803541093}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,elapsed_seconds,3,0.2750951420000547,0.24315377799985072,0.3199537959999361,0.0,0.25,"{""11"": 0.3199537959999361, ""22"": 0.24315377799985072, ""33"": 0.2750951420000547}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,residual_evaluations,3,-9216.0,-9216.0,-9216.0,1.0,0.25,"{""11"": -9216.0, ""22"": -9216.0, ""33"": -9216.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,importance_effective_sample_fraction,3,0.19818150472087404,0.13768013116606204,0.21669353831042415,0.0,0.25,"{""11"": 0.13768013116606204, ""22"": 0.21669353831042415, ""33"": 0.19818150472087404}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,importance_weight_mean,3,0.0,-2.220446049250313e-16,0.0,0.3333333333333333,1.0,"{""11"": -2.220446049250313e-16, ""22"": 0.0, ""33"": 0.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,importance_weight_max,3,-2.5916714727302894,-2.7517873005556983,-1.7908170620607304,1.0,0.25,"{""11"": -1.7908170620607304, ""22"": -2.7517873005556983, ""33"": -2.5916714727302894}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,kde_pairwise_distance_evaluations,3,-479232.0,-479232.0,-479232.0,1.0,0.25,"{""11"": -479232.0, ""22"": -479232.0, ""33"": -479232.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,vrba_attention_effective_sample_fraction,3,-0.02685568148363393,-0.03611121987843091,-0.010090495403507371,1.0,0.25,"{""11"": -0.03611121987843091, ""22"": -0.010090495403507371, ""33"": -0.02685568148363393}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,vrba_multiplier_mean,0,,,,,,{}
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,vw,vrba,vrba_minus_vw,vrba_multiplier_max,0,,,,,,{}
