experiment,label,problem,method,seed,status,failure_reason,relative_l2,max_abs_error,controller_weight_tv_per_update,temporal_mean_gradient_distribution_tv,temporal_mean_physics_gradient_log_gap,elapsed_seconds,residual_evaluations,bias_concentration_correlation,n_observations,noise_kind,noise_level,run_dir
helmholtz,Helmholtz,helmholtz,m5,55,succeeded,,1.1490238101796417,1.1984238789845114,0.052302580321037316,0.0004011736801520775,0.6013984657625351,3.1184635989993694,197376,0.2982774390197462,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m5/seed_00055
helmholtz,Helmholtz,helmholtz,m5,66,succeeded,,1.1893440271718594,1.1745456795673177,0.052302741429152026,0.0005073760315159783,0.7277712387135732,3.2046442089995253,197376,0.2341626101732677,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m5/seed_00066
helmholtz,Helmholtz,helmholtz,m5,77,succeeded,,1.1819403145850473,1.1632314683855054,0.052303033146967784,0.00031640374615024585,0.7728615426307016,3.1780871979999574,197376,0.19304191046587824,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m5/seed_00077
helmholtz,Helmholtz,helmholtz,m5,88,succeeded,,1.1653934006352151,1.2080942110609256,0.052302533340716176,0.00057752634607787,0.687116457741163,2.952330107999842,197376,0.2056955162336308,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m5/seed_00088
helmholtz,Helmholtz,helmholtz,m5,99,succeeded,,1.136846436517717,1.1535566505688828,0.05230257172100417,0.00021748425403519053,0.8158684128561083,3.0973206480002773,197376,0.2935800055447521,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m5/seed_00099
helmholtz,Helmholtz,helmholtz,m5,111,succeeded,,1.1211545234429798,1.1215390207999856,0.05230265254661539,0.0004117560888516385,0.578179128407767,3.1139879100001053,197376,0.08131104271811716,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m5/seed_00111
helmholtz,Helmholtz,helmholtz,m6,11,succeeded,,1.1464344552218175,1.1429456957888975,0.05230253084654187,0.00041549484999492875,0.6802691245972674,3.1814145359994654,197376,0.19043245218741003,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m6/seed_00011
helmholtz,Helmholtz,helmholtz,m6,22,succeeded,,1.173685377232594,1.179504184219474,0.052302231511368084,0.0004477065489344079,0.7797065063599254,2.842026618000091,197376,0.3386714744993414,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m6/seed_00022
helmholtz,Helmholtz,helmholtz,m6,33,succeeded,,1.137485499201128,1.1415758239966471,0.052302951700038985,0.0010709686998445116,0.7893250573835967,2.6270319659997767,197376,0.27355747522042767,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m6/seed_00033
helmholtz,Helmholtz,helmholtz,m6,44,succeeded,,1.0639314338105863,1.140127304627116,0.05230269640125227,0.00042073475391903503,0.7766469314110762,2.7603670939997755,197376,0.2287179849788997,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m6/seed_00044
