id,problem,variant,seed,relative_l2,max_abs_error,q95_abs_error,q99_abs_error,dense_relative_l2,dense_max_abs_error,dense_q95_abs_error,dense_q99_abs_error,steps,elapsed_seconds,model_sha256
burgers__full_quad__111,burgers,full_quad,111,0.3938856968052172,1.9299951304492127,0.10874803150937384,1.6776995770715801,0.39542143097617155,1.9301704325705562,0.11697111512658095,1.670717679782355,5000,74.3074708949971,e683e5328a21e4299fdba3a7151cf5c06c172abb434017d28b6776599d097cf4
helmholtz__full_quad__111,helmholtz,full_quad,111,0.047853585709717525,0.038302134784245545,0.03520554239832805,0.03718135869128661,0.047612221909886586,0.038302134784245545,0.0351792971790682,0.03713377120625963,3000,63.169322316000034,00c3d6964b46630c5c08be3ea1075138676a49f533644009baad5f01bcf34445
burgers__neither__111,burgers,neither,111,0.2615484113733327,1.5555455661860504,0.29730165206367076,0.7510822730563438,0.26175916458054177,1.5710144919301068,0.2974405645013184,0.7498712156827898,5000,46.62915450099899,32f73befe57cb64aa138a84838c7a2982c0cf90c6b977f750e2add6482251140
allen_cahn__full_quad__111,allen_cahn,full_quad,111,0.0626160455134944,0.09410503223952457,0.06089784061950368,0.08281983726313819,0.06246879560017422,0.0941161665894924,0.060957408423712334,0.08270503067719659,1200,8.401765175000037,f280030d960d2b044fb7d3f94917bd2dc57cf83960b86bd64d0e046a8966f03d
helmholtz__neither__111,helmholtz,neither,111,0.0797015212366279,0.1646979720158968,0.07014590109372003,0.10475291419140231,0.07850958209756483,0.1646979720158968,0.06905880605908135,0.10216330045505816,3000,38.671749287997955,1fb23330010e6e597466b407776771f941d6e8d6b55f8efc3579cb5ef0fa5591
wave__local_only__111,wave,local_only,111,0.023655819288150352,0.029000079025314374,0.023087670588912423,0.026692504653455074,0.023665378642033934,0.029000079025314374,0.023061116827682887,0.02660596825498039,1200,7.111899019997509,efc507fd4088a78520028393850e89d5bcf43f824685927d23636058ff72c9d9
wave__neither__111,wave,neither,111,0.10736740129599533,0.19427698765401336,0.11242715774654743,0.14757943095687986,0.10697799233616087,0.19427698765401336,0.11122431279966331,0.14656624308233157,1200,7.206694790998881,92d4c03e719ca61502518639d493666b36100c2f5e8f81ce8707feb762e80e3d
allen_cahn__local_only__111,allen_cahn,local_only,111,0.025663480927690146,0.04785675008265977,0.02626481505361019,0.03727407949636137,0.025375826810483663,0.047911702479286444,0.025941407694027252,0.036941838460717996,1200,4.837222956000915,94ab342b70a43ee0575c48a4ba5f20a5ea86641bed9210b097fdb22a221f7e96
burgers__local_only__111,burgers,local_only,111,0.2837351411121339,1.8997757867077967,0.07899418605158481,1.0649774337518783,0.2847429875082665,1.900346739818405,0.0799835876376066,1.2654536026679641,5000,46.2468565679992,6cba4e61c7090848a1ce1f9adfe76d6677840e9abc69db84a85e7c75caa793aa
wave__full_exp__111,wave,full_exp,111,0.028682266273032535,0.03920476609913459,0.030144795739504883,0.03399266257841488,0.028696668990144888,0.03920476609913459,0.030102017477480925,0.03389766837506658,1200,11.296526762002031,0b8220daaeee515cabd1c34019a6a5321fdba3affc8b734e3b64f91a6950ca30
wave__full_quad__111,wave,full_quad,111,0.025520000703432508,0.03018968359012386,0.02520052324260364,0.027823968606549253,0.025512953659087373,0.03018968359012386,0.025050503903000676,0.027650456419533703,1200,9.519115342001896,6dd158cefea232960bd46cb6cc24cae4c177b811cc7c4acb55b14240bd61f5c7
burgers__global_only__111,burgers,global_only,111,0.5431184491244246,1.9613759238768995,0.381981504519174,1.790996964157792,0.5434605815003752,1.9614361706023968,0.36202863112591027,1.7838013102017434,5000,69.80873071499809,494e6ad93472d3af4041384a7be3c58b206ef4acabe7d6c94d5708883d8604e4
helmholtz__full_exp__111,helmholtz,full_exp,111,0.06694570991824995,0.04286672539388797,0.042159770631626015,0.04276504787170003,0.06663025961948052,0.04286783619832066,0.042149823200216235,0.04276674058609731,3000,63.18777295700056,200adae3c6d6e8d4b2fdf3f0cf864d945301d14997790c07fd4db55f15d34dec
helmholtz__global_only__111,helmholtz,global_only,111,0.0077636986339353455,0.02116242095739215,0.007248140949963566,0.010781707164552484,0.007649680648095386,0.02116242095739215,0.007161779511231451,0.010580697700875339,3000,63.375024439999834,b94f935e5a693c21d973e550b8ca99ce94f6aa348c44b490100e917c44ea310f
burgers__full_exp__111,burgers,full_exp,111,0.27063207464670624,1.9097437972357816,0.05939238832853089,0.9609001417219546,0.271984649198384,1.9167590534243775,0.05969927156591792,0.9609135932248394,5000,72.55716447499799,27abe6cfd090d571f4245a8ef1baf68680c72e7242f440f8103babf30df127fa
helmholtz__local_only__111,helmholtz,local_only,111,0.019525037526136522,0.02744177733388073,0.015682345764377093,0.018642149998289087,0.019323855505598116,0.02744177733388073,0.01550993241326313,0.01839589073361554,3000,41.06479480199778,cb2e5b2cf26206610e6d11f95a37b65bdcf964c751910d44ec76c09f8abb21d9
wave__global_only__111,wave,global_only,111,0.11825841442749231,0.24440252953429206,0.12449636146713504,0.161153222275909,0.11769001537935694,0.24440252953429206,0.12249996042342304,0.15993023440837495,1200,10.889208409000275,244c1faf61877cab0a3dc3514999013aa2ec8bae658cec1c6c3c85e6a413c3ff
allen_cahn__neither__111,allen_cahn,neither,111,0.05723073670704853,0.08341548785490621,0.051595638282867604,0.07083899283995052,0.05688405929818107,0.08342942156779765,0.0511746561066766,0.07038817096493344,1200,4.894393025999307,a6173a97d8c8b9a82fcfe192e699b0f97a738bf46b77c1abe763e9f42f83d903
allen_cahn__global_only__111,allen_cahn,global_only,111,0.050452952979914596,0.0810622756162851,0.0488023882471757,0.06718241719102708,0.05007985309745648,0.0810622756162851,0.04819036768523682,0.06656189580844862,1200,7.4373152919979475,f1fb3045f4d0c7ca8c9dba7bb3488e710f7d90b7bf97fbb54d9a3693a6aadbbf
