experiment,label,problem,method,seed,status,failure_reason,relative_l2,max_abs_error,controller_weight_tv_per_update,temporal_mean_gradient_distribution_tv,temporal_mean_physics_gradient_log_gap,elapsed_seconds,residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_max,kde_pairwise_distance_evaluations,bias_concentration_correlation,n_observations,noise_kind,noise_level,run_dir
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vw,66,succeeded,,0.5112558227587759,0.971789740713384,0.0,0.08687322516504548,0.28820060001294584,2.1568739949998417,190976,0.9757485017122268,1.0,1.4981655672070404,1638400,0.6810399879030994,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vw/seed_00066
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vw,77,succeeded,,0.4997384374050614,0.9329188247264437,0.0,0.1202883762333174,0.430380280089933,2.151902876999884,190976,0.972170410612131,1.0,1.7354106165868894,1638400,0.6420332092736876,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vw/seed_00077
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vw,88,succeeded,,0.5606210199687769,1.0715607875181852,0.0,0.11719110511577455,0.5361546124927561,2.117856624000069,190976,0.9780607091441342,1.0,1.6834782840347469,1638400,0.7981517017190889,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vw/seed_00088
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vw,99,succeeded,,0.5124339434090928,1.0087319202754568,0.0,0.11326601088312029,0.40885136691483287,2.37955491799994,190976,0.9799689141315291,1.0,1.437419992324745,1638400,0.790471485856274,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vw/seed_00099
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vw,111,succeeded,,0.48844333443360466,0.9118830733830414,0.0,0.09752772773124335,0.4804310899147567,2.028053572999852,190976,0.9778138150266218,1.0,1.5032512089601862,1638400,0.6791403585275227,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vw/seed_00111
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vwca,11,succeeded,,0.5350901823863131,0.9963938676364581,0.05489066360976901,0.09330939699968122,0.4624255018673966,2.1948420879998594,197376,0.9734162470431355,0.9999999999999998,1.5769615283464622,1638400,0.826686601974352,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vwca/seed_00011
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vwca,22,succeeded,,0.5064558202159031,0.9340245814551283,0.086347825016374,0.15815207780947904,0.6189484059531679,2.2066692900002636,197376,0.9817765452119667,1.0,1.5301176541275672,1638400,0.6130387526928759,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vwca/seed_00022
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vwca,33,succeeded,,0.6653398904333021,1.13613671020312,0.08954562751175121,0.03617037008014896,0.30657404466336596,2.2752078860003166,197376,0.9755691393875905,1.0,1.5546148495788417,1638400,0.5854329093135707,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vwca/seed_00033
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vwca,44,succeeded,,0.5766077749728726,0.9999834405558641,0.08968913854096922,0.0818910346979304,0.3366136934630754,2.211938769000426,197376,0.9785407874827423,1.0,1.421260328837653,1638400,0.5371783968752417,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vwca/seed_00044
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vwca,55,succeeded,,0.6130324068552077,1.143689595561594,0.05319466244958132,0.047538225970406266,0.33566079617397837,2.1720521150000422,197376,0.9796631798513636,1.0,1.5203725339555034,1638400,0.43533378589358224,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vwca/seed_00055
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vwca,66,succeeded,,0.5665187678689328,0.9902452110651461,0.05912517175403678,0.0746492739951852,0.27073976369637853,2.258710788999906,197376,0.9783663934236639,1.0,1.5129246978278423,1638400,0.7572092915376726,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vwca/seed_00066
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vwca,77,succeeded,,0.6103279959690373,1.0675591772990787,0.11881303858002402,0.05977263700796316,0.29197729404152856,2.1253008769999724,197376,0.9736095807971771,1.0,1.6433473710039053,1638400,0.35597942707279967,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vwca/seed_00077
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vwca,88,succeeded,,0.5217079698481286,0.9882322737412033,0.06136605473598493,0.12139446036830054,0.5735786636049726,2.2267109120002715,197376,0.9787328038776142,1.0,1.654034409356786,1638400,0.8370961025230637,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vwca/seed_00088
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vwca,99,succeeded,,0.5371612414618528,0.9134368873750931,0.04487500258929737,0.09268299087346378,0.37717662554614295,2.190216016999784,197376,0.9768248692557684,0.9999999999999998,1.4998403096819972,1638400,0.7181860434693643,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vwca/seed_00099
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vwca,111,succeeded,,0.5920813719169651,0.9529405349564153,0.1034827518168238,0.06122962993522572,0.48561404079895604,2.077100399000301,197376,0.980164407965489,1.0,1.5003240507836615,1638400,0.5663320867118463,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vwca/seed_00111
wave_h05,"Ondes — KDE 0,5×Scott",wave,vw,11,succeeded,,0.28602258371280165,0.5771153903952994,0.0,0.07355010997532822,0.31876005607933766,2.572030514999824,190976,0.40905983923674366,1.0,9.694496710587114,1638400,0.22334081376164663,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vw/seed_00011
wave_h05,"Ondes — KDE 0,5×Scott",wave,vw,22,succeeded,,0.2739020693113501,0.551249246351019,0.0,0.040697077128193364,0.2997225068136553,2.690730017000078,190976,0.5434728464391094,1.0,8.865210018992466,1638400,0.31859173452846296,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vw/seed_00022
