id,problem,variant,seed,status,relative_l2,max_abs_error,q95_abs_error,q99_abs_error,dense_relative_l2,dense_max_abs_error,dense_q95_abs_error,dense_q99_abs_error,refined_relative_l2,refined_max_abs_error,refined_q95_abs_error,refined_q99_abs_error,physics_rms_independent,physics_max_independent,peak_coord_0,peak_coord_1,elapsed_seconds,process_cpu_seconds,process_peak_rss_bytes,controller_weight_tv,controller_updates
helmholtz__global_only__33,helmholtz,global_only,33,succeeded,0.09219320926281409,0.19067128983949344,0.08016468560670244,0.12158252265646753,0.0907540658749706,0.19067128983949344,0.07882985732275709,0.11829068372826733,0.0907540658749706,0.19067128983949344,0.07882985732275709,0.11829068372826733,0.07413458852380521,0.4429257220433959,1.0,1.0,30.37570423200009,31.434077730000002,877961216,1.7873591600849856,1500
helmholtz__local_only__33,helmholtz,local_only,33,succeeded,0.08546450855744707,0.1156114127798427,0.0635183819355011,0.07401883497414814,0.08472973060470139,0.1156114127798427,0.06311670565736871,0.07311186427413524,0.08472973060470139,0.1156114127798427,0.06311670565736871,0.07311186427413524,0.07145052625956722,0.6266135312334148,1.0,1.0,20.216789745999904,21.365527586,874975232,0.0,0
helmholtz__full_exp__44,helmholtz,full_exp,44,succeeded,0.03836827867383173,0.05842777235711503,0.029921819705085048,0.03671806282661113,0.03802543846452121,0.05842777235711503,0.029641513307291867,0.0363029628700812,0.03802543846452121,0.05842777235711503,0.029641513307291867,0.0363029628700812,0.07587897555256823,0.9877334732608372,0.0,0.0,31.26970237899991,32.42164123800001,877875200,4.7024038298714395,1500
helmholtz__neither__44,helmholtz,neither,44,succeeded,0.12493311433802033,0.2402731339156987,0.1074462636217387,0.14697039954361046,0.12344569915011065,0.2402731339156987,0.10614064510781214,0.145211316344091,0.12344569915011065,0.2402731339156987,0.10614064510781214,0.145211316344091,0.06254058626397065,0.5146186256606532,1.0,1.0,20.24179481400006,21.602783198,877461504,0.0,0
helmholtz__local_only__44,helmholtz,local_only,44,succeeded,0.10414759108134472,0.15460344304150409,0.08031386203182678,0.09948718356373441,0.10318861422568285,0.15460344304150409,0.07966752198185928,0.0980944028300564,0.10318861422568285,0.15460344304150409,0.07966752198185928,0.0980944028300564,0.0431097548225671,0.5232275343730785,0.0,0.0,21.4333297820001,22.703086824,880558080,0.0,0
helmholtz__full_quad__44,helmholtz,full_quad,44,succeeded,0.052898125987804696,0.06619168897142225,0.05154157618455314,0.05944592241250764,0.05247815276308103,0.06619168897142225,0.05137859062380101,0.05929164328254079,0.05247815276308103,0.06619168897142225,0.05137859062380101,0.05929164328254079,0.31162471896553007,1.091148665058118,0.0,1.0,32.76313734400014,33.795020252,878809088,12.467870231036994,1500
helmholtz__global_only__44,helmholtz,global_only,44,succeeded,0.13005194038004628,0.17385648963041112,0.10975341844330655,0.14070446089108324,0.12892504935392762,0.17385648963041112,0.10899821703601359,0.13948794535406467,0.12892504935392762,0.17385648963041112,0.10899821703601359,0.13948794535406467,0.23657383956619277,0.8962507809831246,0.0,0.0,30.638422658999843,31.74110555,874409984,2.7084745525302294,1500
helmholtz__neither__55,helmholtz,neither,55,succeeded,0.142322751827434,0.2749041525758193,0.11873843427183298,0.15117058084625504,0.1407675910863696,0.2749041525758193,0.11734632086234242,0.14902300409464544,0.1407675910863696,0.2749041525758193,0.11734632086234242,0.14902300409464544,0.05282784115311195,0.31180741007636337,1.0,1.0,18.860966028999883,20.177252219,878280704,0.0,0
helmholtz__full_quad__55,helmholtz,full_quad,55,succeeded,0.03476276979802532,0.045328726227758895,0.025945558955395423,0.030357237189979888,0.03449761868074346,0.045328726227758895,0.025748679378420486,0.030094938555416076,0.03449761868074346,0.045328726227758895,0.025748679378420486,0.030094938555416076,0.07466283129971396,0.8337345289057123,0.0,0.0,33.73970706499995,35.123099913000004,878329856,4.4930242118203045,1500
helmholtz__local_only__55,helmholtz,local_only,55,succeeded,0.14171954221035682,0.15379435654819937,0.10349294391836103,0.11868358710767245,0.14061710201537553,0.15379435654819937,0.10278597882148582,0.11742535039626258,0.14061710201537553,0.15379435654819937,0.10278597882148582,0.11742535039626258,0.05065773954851805,0.2544449221193011,0.0,0.0,21.11238867300017,22.579053005,877756416,0.0,0
helmholtz__global_only__55,helmholtz,global_only,55,succeeded,0.11787073491028123,0.21826241564633916,0.09560442943019956,0.12069634845033911,0.11659565480398582,0.21826241564633916,0.09444444536989569,0.11844490094638496,0.11659565480398582,0.21826241564633916,0.09444444536989569,0.11844490094638496,0.05713122875412912,0.38569194929031103,1.0,1.0,30.954830150000134,32.206981723000006,874598400,2.0409004543329794,1500
helmholtz__full_exp__55,helmholtz,full_exp,55,succeeded,0.05679387811253475,0.06919442078930395,0.0427946908747763,0.05133656514106048,0.05634307923437526,0.06919442078930395,0.0424773099273795,0.05083196434767826,0.05634307923437526,0.06919442078930395,0.0424773099273795,0.05083196434767826,0.07577679795962614,0.7486805078972197,0.0,0.0,30.506545309000103,31.716641384,878325760,2.983377948180748,1500
helmholtz__full_quad__66,helmholtz,full_quad,66,succeeded,0.03278111063686974,0.05626476738291676,0.02746782453078636,0.03342694342421983,0.032475000998137334,0.05626476738291676,0.02725567385899525,0.033228345174062535,0.032475000998137334,0.05626476738291676,0.02725567385899525,0.033228345174062535,0.1261966369889411,1.2366247846881009,1.0,0.0,34.23160813599998,35.562873177,878174208,9.398116321836286,1500
helmholtz__neither__66,helmholtz,neither,66,succeeded,0.10119295603973338,0.2663038288659147,0.08821290238731966,0.1466644449747113,0.09950682606205451,0.2663038288659147,0.08658833722631348,0.1441055120432804,0.09950682606205451,0.2663038288659147,0.08658833722631348,0.1441055120432804,0.05173935935065902,0.28641194961273286,1.0,0.0,22.079848515000094,23.367121553,877776896,0.0,0
helmholtz__full_exp__66,helmholtz,full_exp,66,succeeded,0.030606433924038487,0.0513191124361119,0.023847231302364824,0.028908619541064995,0.030289651156797385,0.0513191124361119,0.023611783677855366,0.028429434757642036,0.030289651156797385,0.0513191124361119,0.023611783677855366,0.028429434757642036,0.08062768353128044,1.069594166606473,1.0,0.0,34.82155108300003,36.087229019999995,878587904,3.684944651747422,1500
helmholtz__local_only__66,helmholtz,local_only,66,succeeded,0.09445623527393271,0.13165156908683615,0.07132354443424826,0.08553294876796791,0.09360486473586473,0.13165156908683615,0.07069071153510323,0.0843014522589129,0.09360486473586473,0.13165156908683615,0.07069071153510323,0.0843014522589129,0.05000294612743108,0.5353500476020121,1.0,0.0,22.89474727700008,24.367181187,877748224,0.0,0
helmholtz__global_only__66,helmholtz,global_only,66,succeeded,0.08074301753746553,0.19955066759131118,0.07254139385794842,0.1150270599177583,0.07940898655147363,0.19955066759131118,0.07141868481256067,0.11308830933538858,0.07940898655147363,0.19955066759131118,0.07141868481256067,0.11308830933538858,0.06693359402936655,0.5114171646945447,1.0,0.0,31.22005127400007,32.469398229999996,877588480,2.858813182882202,1500
helmholtz__neither__77,helmholtz,neither,77,succeeded,0.11163096703171799,0.3094331480779056,0.10179244302131926,0.1673306148343872,0.10978399293592486,0.3094331480779056,0.10049239460175194,0.1637920005416992,0.10978399293592486,0.3094331480779056,0.10049239460175194,0.1637920005416992,0.05524044055333012,0.29464204287379664,0.0,1.0,20.51370213899986,21.663519477999998,878313472,0.0,0
helmholtz__full_exp__77,helmholtz,full_exp,77,succeeded,0.06299610546101093,0.07757532243409707,0.045577912879491894,0.05267205035991622,0.06253756265745294,0.07757532243409707,0.045300536899726324,0.05244576988103039,0.06253756265745294,0.07757532243409707,0.045300536899726324,0.05244576988103039,0.07973451212769182,0.6020992100933105,0.0,1.0,31.524044474999982,32.684394096,878333952,4.242338535587735,1500
helmholtz__global_only__77,helmholtz,global_only,77,succeeded,0.09162222763946541,0.2709031150498374,0.08371650479432091,0.14616122477333957,0.09000047726832137,0.2709031150498374,0.08214379488214996,0.14351375494008073,0.09000047726832137,0.2709031150498374,0.08214379488214996,0.14351375494008073,0.056302758180661626,0.29395639128280476,0.0,1.0,30.33102902199994,31.731262023000003,877678592,2.55605595203736,1500
helmholtz__full_quad__77,helmholtz,full_quad,77,succeeded,0.04046381972970876,0.11203091348420316,0.04351870923968573,0.07057333428242997,0.039768038047149734,0.11203091348420316,0.042761276527556666,0.06937014637548922,0.039768038047149734,0.11203091348420316,0.042761276527556666,0.06937014637548922,0.15896021652563044,0.8649064692272905,0.0,1.0,30.67902932900006,31.904583473,874463232,8.883397554212797,1500
helmholtz__local_only__77,helmholtz,local_only,77,succeeded,0.1126855167280635,0.1702201075302291,0.08746310058831376,0.10781017755170698,0.11158923989184183,0.1702201075302291,0.08654831187841866,0.10691411698436992,0.11158923989184183,0.1702201075302291,0.08654831187841866,0.10691411698436992,0.04655328327988305,0.23957932696689954,0.0,1.0,18.833069774000023,20.130327736999998,874983424,0.0,0
helmholtz__local_only__88,helmholtz,local_only,88,succeeded,0.11683804736931869,0.1453834426679495,0.08961997517189368,0.10620145338368847,0.11583801998075402,0.1453834426679495,0.08876934717589956,0.10491712407156667,0.11583801998075402,0.1453834426679495,0.08876934717589956,0.10491712407156667,0.06594256088122742,0.2759207685955272,1.0,0.0,25.839849162999826,27.109134242,875089920,0.0,0
helmholtz__full_exp__88,helmholtz,full_exp,88,succeeded,0.0838369215956136,0.11922816508851142,0.06679233645127353,0.08087054126987901,0.08301751409069585,0.11922816508851142,0.06605666183055764,0.07964394659743773,0.08301751409069585,0.11922816508851142,0.06605666183055764,0.07964394659743773,0.07777329547612317,0.4304401092670859,1.0,0.0,36.422955526999885,37.549296024,878383104,3.340808035622497,1500
helmholtz__global_only__88,helmholtz,global_only,88,succeeded,0.09472957703143522,0.1731193468442969,0.08065243749709856,0.10921191585914951,0.09346035316537261,0.1731193468442969,0.07963494666029292,0.10610054071063854,0.09346035316537261,0.1731193468442969,0.07963494666029292,0.10610054071063854,0.05968109686645299,0.3302681751495566,1.0,1.0,31.51472889799993,32.804298297,877514752,2.835666535564317,1500
helmholtz__full_quad__88,helmholtz,full_quad,88,succeeded,0.05876657525697622,0.1545241215094484,0.06443046588595214,0.10326412681668033,0.05750706769708402,0.1545241215094484,0.06321525452523093,0.10137227727186307,0.05750706769708402,0.1545241215094484,0.06321525452523093,0.10137227727186307,0.21397561484644315,0.7524543487994445,1.0,0.0,31.38827828300009,32.78238622,878358528,5.4792668398695525,1500
helmholtz__neither__88,helmholtz,neither,88,succeeded,0.11292179204265171,0.20345359200278043,0.09643077648263955,0.13508546562060209,0.11135388871581306,0.20345359200278043,0.09507182614193958,0.1319062039648738,0.11135388871581306,0.20345359200278043,0.09507182614193958,0.1319062039648738,0.06808090928107059,0.34296383768268823,0.0,1.0,19.871074417000045,20.85786943,874561536,0.0,0
helmholtz__full_exp__99,helmholtz,full_exp,99,succeeded,0.018531175335824865,0.029869234785101388,0.016069872563287117,0.020282620494661698,0.018302694035498192,0.029869234785101388,0.01587582470247091,0.019939529995943162,0.018302694035498192,0.029869234785101388,0.01587582470247091,0.019939529995943162,0.07729318336235647,1.2469571589542334,1.0,1.0,30.998324627000102,32.136172467,874807296,4.1941886765031855,1500
helmholtz__neither__99,helmholtz,neither,99,succeeded,0.10819341921360077,0.20794511480096564,0.09739172684120337,0.13866407861300908,0.10653571147778133,0.20794511480096564,0.09593692666735094,0.13615641664266312,0.10653571147778133,0.20794511480096564,0.09593692666735094,0.13615641664266312,0.052291517305520924,0.2465754383786455,1.0,0.0,19.946563767000043,21.002602404,874422272,0.0,0
helmholtz__global_only__99,helmholtz,global_only,99,succeeded,0.07837582381065582,0.16900871702507153,0.07189617385977162,0.10888557683155742,0.07706784932502869,0.16900871702507153,0.07079208217837227,0.10624460060434078,0.07706784932502869,0.16900871702507153,0.07079208217837227,0.10624460060434078,0.07780892694176342,0.5542734821293516,0.0,0.0,35.91164371700006,37.043977451,877826048,2.7521856902515647,1500
helmholtz__local_only__99,helmholtz,local_only,99,succeeded,0.09353773997372199,0.13175423818399845,0.07040285427450849,0.08357085704918708,0.09269575397370762,0.13175423818399845,0.06984594281007761,0.08243889993593634,0.09269575397370762,0.13175423818399845,0.06984594281007761,0.08243889993593634,0.054654357489817076,0.564846304059204,0.0,0.0,23.066420218000076,24.307463798,874643456,0.0,0
helmholtz__full_quad__99,helmholtz,full_quad,99,succeeded,0.023027190258583956,0.041521704310009885,0.02127658004876147,0.02806688264062711,0.022784784549281296,0.041521704310009885,0.021092419381256743,0.0275579394423464,0.022784784549281296,0.041521704310009885,0.021092419381256743,0.0275579394423464,0.14454546249356257,1.4131345610768988,1.0,1.0,35.5166265429998,37.057700337,875356160,8.02487383694556,1500
helmholtz__full_quad__111,helmholtz,full_quad,111,succeeded,0.07256698378638231,0.0803242077718681,0.06895138994399888,0.07124457329681971,0.07209949742879915,0.0803242077718681,0.0688206412271557,0.07121477251288812,0.07209949742879915,0.0803242077718681,0.0688206412271557,0.07121477251288812,0.4900171240343849,1.4207669123603142,0.0,1.0,35.80257642200013,37.009537562,879009792,5.138065305218206,1500
helmholtz__neither__111,helmholtz,neither,111,succeeded,0.1109854010090284,0.20321721251539965,0.09551878719604287,0.13677644423972435,0.10941216974381901,0.20321721251539965,0.09436139220803938,0.13302912194298647,0.10941216974381901,0.20321721251539965,0.09436139220803938,0.13302912194298647,0.05518522838114491,0.4279760439858355,0.0,1.0,23.844467246000022,25.12256821,878313472,0.0,0
helmholtz__full_exp__111,helmholtz,full_exp,111,succeeded,0.018981760239691604,0.04871777455515235,0.017683063966870107,0.026155878177881838,0.018661546228648556,0.04871777455515235,0.017393144458873105,0.02542043974605698,0.018661546228648556,0.04871777455515235,0.017393144458873105,0.02542043974605698,0.09403638813385864,0.9323454145109841,0.0,1.0,36.22211698499996,37.521962602,874041344,3.6978249393444322,1500
helmholtz__global_only__111,helmholtz,global_only,111,succeeded,0.09222623733458131,0.18552829883370395,0.08024265159576462,0.12181996248630762,0.09083711578675119,0.18552829883370395,0.07888424102092986,0.11867022951193931,0.09083711578675119,0.18552829883370395,0.07888424102092986,0.11867022951193931,0.04817204829400325,0.35372461365759916,0.0,0.0,31.956430739000098,33.013472,874627072,2.268168541087153,1500
helmholtz__local_only__111,helmholtz,local_only,111,succeeded,0.09715189155649503,0.11588677136564246,0.07429975803298844,0.09243047673034012,0.09633937237776444,0.11588677136564246,0.07373899476816512,0.09156945055197942,0.09633937237776444,0.11588677136564246,0.07373899476816512,0.09156945055197942,0.06890589359905501,0.29561039514769377,0.0,1.0,19.993937592000293,21.193170404,877867008,0.0,0
wave__local_only__11,wave,local_only,11,succeeded,0.16657543304777334,0.2663024000160568,0.1650340072621505,0.21152337421259232,0.1662833986586851,0.2663024000160568,0.16379978642557225,0.20988398578363554,0.1662833986586851,0.2663024000160568,0.16379978642557225,0.20988398578363554,0.05237889481492864,0.2212748511081304,1.0,1.0,4.441592058000197,8.288569767,843468800,0.0,0
wave__full_exp__11,wave,full_exp,11,succeeded,0.17233139391830915,0.2797813137542404,0.17138698880740166,0.21784550293194033,0.17203127087574852,0.2797813137542404,0.16955479156842712,0.21625942797937958,0.17203127087574852,0.2797813137542404,0.16955479156842712,0.21625942797937958,0.052192494749923456,0.22224974228262306,1.0,1.0,7.5226689040000565,8.866985024,843354112,0.20217777400436643,600
wave__neither__11,wave,neither,11,succeeded,0.2848165213672037,0.5685329902983921,0.2801513858971813,0.32842380100007806,0.2842037909458271,0.5685329902983921,0.2786303388906116,0.32716782548812684,0.2842037909458271,0.5685329902983921,0.2786303388906116,0.32716782548812684,0.03326494418577776,0.263946341870124,1.0,1.0,5.113019538000117,6.733161882,843628544,0.0,0
wave__full_quad__11,wave,full_quad,11,succeeded,0.15713861998091438,0.26727422728574746,0.15459593163133878,0.19994342700651274,0.1568674613309985,0.26727422728574746,0.1543694364520657,0.19865471759487696,0.1568674613309985,0.26727422728574746,0.1543694364520657,0.19865471759487696,0.054299770975482615,0.21803370458586735,1.0,1.0,5.093683773000066,6.282929450999999,843313152,0.1873016506994123,600
wave__global_only__11,wave,global_only,11,succeeded,0.28886925250410106,0.5735390046025067,0.283996111633239,0.33251132593721633,0.28826685083106446,0.5735390046025067,0.2824494391340876,0.3314551138824393,0.28826685083106446,0.5735390046025067,0.2824494391340876,0.3314551138824393,0.03185572664707153,0.2516646663541864,1.0,1.0,5.727571639999951,6.903889371,843624448,0.22048467508040193,600
wave__neither__22,wave,neither,22,succeeded,0.27255171763085406,0.5512155798632405,0.26309528837333984,0.3070517235166493,0.271918463470309,0.5512155798632405,0.2622522560789795,0.30618392782512993,0.271918463470309,0.5512155798632405,0.2622522560789795,0.30618392782512993,0.036382654853529775,0.200394397445661,1.0,1.0,3.679413693000015,4.933329187,843059200,0.0,0
wave__full_exp__22,wave,full_exp,22,succeeded,0.2044123116367934,0.24851349716911092,0.19949688973822705,0.23576457182642158,0.20466266622333276,0.24851349716911092,0.19936314828033208,0.23508094566575433,0.20466266622333276,0.24851349716911092,0.19936314828033208,0.23508094566575433,0.03693884640876597,0.1789397322696742,1.0,1.0,9.276604673000065,10.443630821000001,843223040,0.19933514541809771,600
wave__global_only__22,wave,global_only,22,succeeded,0.27855859011997025,0.5496097021440739,0.26907986619404156,0.3127976084620295,0.27801414811941505,0.5496097021440739,0.268106379184454,0.3124062734922318,0.27801414811941505,0.5496097021440739,0.268106379184454,0.3124062734922318,0.03367174042547314,0.1934998670133239,1.0,1.0,9.087868559000071,10.281319823,845316096,0.21797580682498396,600
wave__local_only__22,wave,local_only,22,succeeded,0.19299120758728175,0.24721694176858458,0.18937663140959915,0.22418921815405896,0.1931628831149445,0.24721694176858458,0.18918442946459532,0.223950078151277,0.1931628831149445,0.24721694176858458,0.18918442946459532,0.223950078151277,0.03858704249791688,0.17728229902834114,1.0,1.0,7.842038096000124,9.051878367,843493376,0.0,0
wave__full_quad__22,wave,full_quad,22,succeeded,0.1830114983099429,0.2605323320342211,0.1783134457402697,0.21348578853961786,0.18310489151755935,0.2605323320342211,0.17770080175298428,0.2125023269694174,0.18310489151755935,0.2605323320342211,0.17770080175298428,0.2125023269694174,0.038516297827157986,0.1433822648432449,1.0,1.0,5.34162683999989,6.892150475,845959168,0.18271086943198922,600
wave__neither__33,wave,neither,33,succeeded,0.2788427532426605,0.5073206708102815,0.2766323623729476,0.33605708433335907,0.27829322178034355,0.5073206708102815,0.2745404908916451,0.33523668900327475,0.27829322178034355,0.5073206708102815,0.2745404908916451,0.33523668900327475,0.037381960655480675,0.19912853498649952,1.0,1.0,3.7834731250000004,5.029012955,843448320,0.0,0
wave__full_exp__33,wave,full_exp,33,succeeded,0.08290186953610233,0.12804891448372846,0.08767399796759734,0.11563233752785795,0.08268037035664748,0.12804891448372846,0.08683915804047637,0.11525987554906891,0.08268037035664748,0.12804891448372846,0.08683915804047637,0.11525987554906891,0.041420624322917876,0.14588117453291538,1.0,0.49,6.5685777660000895,7.769884948,844103680,0.19027227055443863,600
wave__local_only__33,wave,local_only,33,succeeded,0.08218248128376636,0.12378857768732154,0.08528783209680607,0.11155966947009055,0.08204066638870929,0.12380286821999498,0.08480826565344668,0.11131307643573796,0.08204066638870929,0.12380286821999498,0.08480826565344668,0.11131307643573796,0.04045795045632656,0.15801727081085648,1.0,0.485,4.475792742999829,5.904714675,843923456,0.0,0
wave__global_only__33,wave,global_only,33,succeeded,0.27447908536787125,0.5188315293566164,0.2723622681546511,0.3316328533774397,0.2738207855230896,0.5188315293566164,0.27033628366120377,0.33037297290014356,0.2738207855230896,0.5188315293566164,0.27033628366120377,0.33037297290014356,0.030444605145883805,0.15606466489144744,1.0,1.0,5.1067060550001315,6.449216612,843452416,0.20000138706334913,600
wave__full_quad__33,wave,full_quad,33,succeeded,0.06132994804297938,0.10974829301789996,0.06475500078515456,0.08992215682466265,0.060989620084168646,0.10974829301789996,0.06378769861637978,0.08883061793052072,0.060989620084168646,0.10974829301789996,0.06378769861637978,0.08883061793052072,0.03980223055769858,0.13555247021465977,1.0,0.0,5.757909404999964,6.969309451,843636736,0.18047261594085962,600
wave__global_only__44,wave,global_only,44,succeeded,0.2810274659985003,0.39591119344045456,0.27719757993322147,0.3099712095402882,0.28109757445047817,0.39591119344045456,0.2767975371191957,0.30866300187174234,0.28109757445047817,0.39591119344045456,0.2767975371191957,0.30866300187174234,0.03160453871574946,0.1231297433655989,1.0,1.0,6.2060949249998885,7.466467162999999,844279808,0.22344162019903746,600
wave__full_quad__44,wave,full_quad,44,succeeded,0.1116055971402331,0.16241654852973708,0.11611445317666136,0.15098126831324388,0.1114668412524239,0.1624484091717875,0.11502853153101855,0.1501556405554162,0.1114668412524239,0.1624484091717875,0.11502853153101855,0.1501556405554162,0.03922376772730254,0.18389658202354475,1.0,0.47500000000000003,5.540472145999956,6.78107601,844140544,0.20551802679437858,600
wave__full_exp__44,wave,full_exp,44,succeeded,0.15120500794628317,0.21173911620467445,0.1563069445344371,0.19921336429521996,0.15118330075923497,0.2117801234260669,0.15466081258505615,0.198439003944351,0.15118330075923497,0.2117801234260669,0.15466081258505615,0.198439003944351,0.03816305492152064,0.1853605835797243,1.0,0.465,5.347760745999949,6.537565197999999,843792384,0.21036969095261138,600
wave__neither__44,wave,neither,44,succeeded,0.2771575858486032,0.39596677269046276,0.27365580742342815,0.30662917185414207,0.2771956434058167,0.39596677269046276,0.2732427943308984,0.30499443743201915,0.2771956434058167,0.39596677269046276,0.2732427943308984,0.30499443743201915,0.032519343950118185,0.12321715239106368,1.0,1.0,3.187871666999854,4.3846386420000005,843698176,0.0,0
wave__local_only__44,wave,local_only,44,succeeded,0.1344055170440886,0.1936070574209413,0.13971310929994585,0.18114857774776605,0.1342812749810896,0.19360917777231235,0.13855938127213507,0.18022025286832621,0.1342812749810896,0.19360917777231235,0.13855938127213507,0.18022025286832621,0.03925084944632185,0.17297380755154101,1.0,0.465,3.538923678000174,4.757541926,843304960,0.0,0
wave__global_only__55,wave,global_only,55,succeeded,0.25559772724800195,0.5417343132922664,0.24984547412951102,0.3093193532246289,0.2546720224767731,0.5417343132922664,0.24816819865706308,0.30259485342097636,0.2546720224767731,0.5417343132922664,0.24816819865706308,0.30259485342097636,0.03381572846829229,0.17052137789719202,1.0,1.0,5.38433232400007,6.7245559649999995,843755520,0.20511938413589537,600
wave__neither__55,wave,neither,55,succeeded,0.2546900262533752,0.5383795433414206,0.24970474667578224,0.3068768466712647,0.2537747512650038,0.5383795433414206,0.24760264448009373,0.3022051364766166,0.2537747512650038,0.5383795433414206,0.24760264448009373,0.3022051364766166,0.03448585851031589,0.18030833718906802,1.0,1.0,3.4471524589998808,4.762587036,843849728,0.0,0
wave__full_exp__55,wave,full_exp,55,succeeded,0.18415734169915024,0.2650316276034495,0.18957711660867638,0.23164045558643426,0.18405793112841945,0.2650316276034495,0.18874857130616107,0.23102407301009564,0.18405793112841945,0.2650316276034495,0.18874857130616107,0.23102407301009564,0.03548993011373254,0.11168126776389897,1.0,1.0,6.972363180000002,8.1964914,843366400,0.19803761209514426,600
wave__full_quad__55,wave,full_quad,55,succeeded,0.1504144747979991,0.24479039903677524,0.15709458247997338,0.19230352869264267,0.15021490131210607,0.24479039903677524,0.1562969134721045,0.19137773927610668,0.15021490131210607,0.24479039903677524,0.1562969134721045,0.19137773927610668,0.04055695407133421,0.1381485932309694,1.0,1.0,6.035549962000005,7.228029555999999,844845056,0.18358061634679612,600
wave__local_only__55,wave,local_only,55,succeeded,0.1751240054212766,0.258855183637825,0.18003296549462483,0.22040393756726667,0.17497764305169516,0.258855183637825,0.1791450395482228,0.22015064808054696,0.17497764305169516,0.258855183637825,0.1791450395482228,0.22015064808054696,0.042757941889579903,0.12972921719316322,1.0,1.0,3.987581156000033,5.287755596,843644928,0.0,0
wave__full_exp__66,wave,full_exp,66,succeeded,0.14006579632979807,0.19704322547425623,0.15112614871536117,0.17965509250687,0.14009316104042446,0.19704322547425623,0.15056211872075453,0.17947410787365514,0.14009316104042446,0.19704322547425623,0.15056211872075453,0.17947410787365514,0.03977648465406975,0.11499156552656764,1.0,0.0,5.482380123999974,6.587275516999999,843292672,0.20324986325723782,600
wave__local_only__66,wave,local_only,66,succeeded,0.1357072664276565,0.18261522434080105,0.14594787937357423,0.1732891055421273,0.1357703637998309,0.18261522434080105,0.14575194766559374,0.17326981286450405,0.1357703637998309,0.18261522434080105,0.14575194766559374,0.17326981286450405,0.04048126545674783,0.12226436569372456,1.0,0.0,4.030333156000097,5.259575030000001,843141120,0.0,0
wave__neither__66,wave,neither,66,succeeded,0.3670197282724136,0.4220407189788611,0.35087780907871735,0.4102395923514312,0.36781941309777266,0.42235650733394514,0.34958963328125764,0.41009446540286354,0.36781941309777266,0.42235650733394514,0.34958963328125764,0.41009446540286354,0.028631506352267647,0.11361898350525812,0.97,0.425,4.519063146999997,5.802337592,843513856,0.0,0
wave__global_only__66,wave,global_only,66,succeeded,0.37317738041768095,0.4276304923241985,0.3559702251095247,0.41569925416117126,0.3740111690469907,0.4278840254983709,0.3552018594897972,0.4154977850056274,0.3740111690469907,0.4278840254983709,0.3552018594897972,0.4154977850056274,0.02865618910727657,0.10955224183728385,0.97,0.425,5.628247897999927,6.928373863999999,843677696,0.21151628490637986,600
wave__full_quad__66,wave,full_quad,66,succeeded,0.13008637048219848,0.16661971695329747,0.13687182157780153,0.16128795740055712,0.13022370887804793,0.16667567512744463,0.13653548347935673,0.16110555215079658,0.13022370887804793,0.16667567512744463,0.13653548347935673,0.16110555215079658,0.032764942800816474,0.11921809705907371,0.97,0.495,6.165479229000084,7.5929873059999995,843505664,0.1960280485642214,600
wave__full_exp__77,wave,full_exp,77,succeeded,0.17661277267950182,0.23699989123067555,0.17454909188473788,0.22171420403728903,0.1766275785119418,0.23705734488392682,0.17435500950894373,0.22040488951120052,0.1766275785119418,0.23705734488392682,0.17435500950894373,0.22040488951120052,0.037295875863881695,0.19721608543605673,1.0,0.445,5.8451653409999835,6.887420272999999,843911168,0.1891450646932269,600
wave__local_only__77,wave,local_only,77,succeeded,0.18039830757254288,0.23850787362822023,0.17663259701634848,0.22319958884624214,0.18051148091048277,0.23850787362822023,0.1762637834421099,0.22222842220273864,0.18051148091048277,0.23850787362822023,0.1762637834421099,0.22222842220273864,0.038715924533878183,0.22395581958621302,1.0,0.45,3.639645198999915,5.000010111,843526144,0.0,0
wave__global_only__77,wave,global_only,77,succeeded,0.27513054699895256,0.47005332516779824,0.2699157550272839,0.316975418596327,0.2747646874315892,0.47005332516779824,0.2691774870256972,0.31489453755652586,0.2747646874315892,0.47005332516779824,0.2691774870256972,0.31489453755652586,0.039440520767570646,0.16961520349541437,1.0,1.0,5.6170658210000965,6.8052381220000004,844410880,0.19937082280201568,600
wave__neither__77,wave,neither,77,succeeded,0.2726124945486173,0.46943258859416015,0.2674126294412641,0.3148544680699259,0.2722258630450171,0.46943258859416015,0.26684039425421197,0.31287942410824376,0.2722258630450171,0.46943258859416015,0.26684039425421197,0.31287942410824376,0.04064977060461427,0.16261103893825002,1.0,1.0,3.495318347999955,4.665292035,843730944,0.0,0
wave__full_quad__77,wave,full_quad,77,succeeded,0.15171982025795555,0.20749539368005565,0.15104594837725738,0.19389890585531522,0.1515622650626029,0.20749539368005565,0.15094595667445257,0.19261663713139932,0.1515622650626029,0.20749539368005565,0.15094595667445257,0.19261663713139932,0.034878407021972216,0.173610973095369,1.0,0.44,5.2709404459999405,6.481262558,843907072,0.17365514621398015,600
wave__global_only__88,wave,global_only,88,succeeded,0.35033566603802835,0.42743648848334564,0.34690295920718084,0.3944657474749919,0.35098972517201177,0.42743648848334564,0.3453455390048429,0.3946403933215732,0.35098972517201177,0.42743648848334564,0.3453455390048429,0.3946403933215732,0.0696115961703202,0.3349886538318223,1.0,1.0,10.484669653000083,11.598975549,843571200,0.24167465920677045,600
