id,problem,variant,seed,relative_l2,max_abs_error,q95_abs_error,q99_abs_error,dense_relative_l2,dense_max_abs_error,dense_q95_abs_error,dense_q99_abs_error,steps,elapsed_seconds,model_sha256
sparse_clean__local_only__33,sparse_clean,local_only,33,0.41092420671025354,1.396134856544449,0.5308223605425069,1.2528130603913772,0.415034419495123,1.396134856544449,0.5295121204906242,1.252715620163324,600,3.0561035809987516,afd5eef3361ea7bf18aa2e52bb61c7d0146edf97895c4728f333e78a5e522195
sparse_clean__full_exp__33,sparse_clean,full_exp,33,0.3435270110730253,1.2695361568386228,0.40978132419087493,0.9650490698246412,0.3488280986855832,1.269634322558391,0.41520105453136813,0.9849026226280544,600,8.803747482998006,a9fcd70a89b70579dc818ea761192d4a9e35ed42160995b91a82e5e8eb656cbe
sparse_noisy__full_exp__33,sparse_noisy,full_exp,33,0.5441457667980405,1.7202891965386584,0.7647429628513424,1.6316264521074366,0.5464431905192372,1.7203611566569514,0.7721255243919345,1.630149368296153,600,5.79275399800099,461a34f0037242fc58de416f3e3de1d40330b4ab8dfb79b870d318bb94fc614c
extreme__full_exp__33,extreme,full_exp,33,1.2385081829918676,2.993524300163219,1.8373236392667844,2.410508827941649,1.2385940273616425,3.0012896930217985,1.846015264107336,2.427423123521498,600,6.011308403998555,7776d95eff41bfb5453d0d0316ce64e2829b48070fbb0d328c48de73880c0f46
block_missing__local_only__33,block_missing,local_only,33,0.4067833165333609,1.1671681990648506,0.5489616911098174,1.0336970095087876,0.4112612471508339,1.167207572243957,0.5621810912053367,1.0473427935975577,600,3.711670069998945,979d3475075eaa98e704450b69b79f105ce0d960578180a16cc8e47321abbafb
block_missing__neither__33,block_missing,neither,33,0.43984715187519774,1.0083611815421432,0.6404057482300515,0.8836229564893343,0.4439733361417098,1.0085854909737437,0.6510450901671425,0.8983401036979219,600,3.0475463420007145,edf4c5280e6acc0ef40544e349716979086dbd10925afff76a3e13241ca6772e
block_missing__full_exp__33,block_missing,full_exp,33,0.4058257238275803,1.1716662135928275,0.5474877790748203,1.0377115190198323,0.41031109241890745,1.171737270725597,0.5612177875991178,1.0521107576020166,600,6.144582420001825,ca2a7d991cf775a1c86fce12d608e5bcc2c91846bc60fd500bc1936937662a00
extreme__neither__33,extreme,neither,33,1.255793150529062,2.5710562627694182,1.8113683713726865,2.2906804542691224,1.255492371837912,2.5710562627694182,1.8254476483097997,2.3028013855297487,600,3.9088941519985383,a0ddd2cb1db2032a3dbea6c249dbb2afccb5e6ea5a1531439d353f7ae3119e23
extreme__local_only__33,extreme,local_only,33,1.247266239895482,3.0130046614691395,1.8481922638269335,2.4364989147427747,1.2473836975980253,3.0220119626117863,1.853615358701446,2.4511419851631695,600,3.1044419550016755,e37a7de50b203be8cfa1ef6f464aee3396b51fb6a7888266ca9e5a293dfa21e3
sparse_noisy__local_only__33,sparse_noisy,local_only,33,0.5373262621946997,1.7112417652704306,0.741627403281578,1.6232983430382595,0.539676555471261,1.7112417652704306,0.7600957746844039,1.6225976259566917,600,3.333206651001092,8517694259254443092466d27f12e96ce287d738a52f1041482d9dd2b8b23772
sparse_noisy__global_only__33,sparse_noisy,global_only,33,0.5855328141754635,1.5489500286028055,0.853853203627105,1.4272053802198497,0.5876033476755412,1.5490141467208334,0.8709213044373563,1.4304097702334053,600,5.325301583001419,e8c58d481303074e4cff944ba13afcb1cc43a11ff614755af3156dd549782ed7
block_missing__global_only__33,block_missing,global_only,33,0.44009406962870296,1.0064223945940511,0.6405706575319512,0.8823701086407978,0.44421695793423266,1.0066611829733112,0.6514901436738231,0.8977179131786636,600,6.87623746400277,3e498b81fcf542b17ba3f28f88529cf1728c7ece247a1074aa89c8cab88525d1
sparse_clean__global_only__44,sparse_clean,global_only,44,0.5128282008499881,1.5299044242942639,0.6631105811637868,1.371362110522784,0.5153652753431944,1.5299044242942639,0.6815798829512651,1.3749543998955864,600,3.982286968999688,8cdce5a7c30ee1060f791064a482dd3df668e67259dbdb5fbbec277e587781de
block_missing__full_quad__44,block_missing,full_quad,44,0.37083221550145046,1.2398754993447239,0.49682152729315265,0.9600737488725934,0.375849630944981,1.2405148387185956,0.5104839927500777,0.9854163552752386,600,7.53341314499994,01eee04861ff19e94288098c9b315c1172f778189bd761dbb9e3363f9f9f163d
sparse_clean__neither__44,sparse_clean,neither,44,0.5065300576593869,1.4954824164585165,0.6674199063874262,1.3393424226414705,0.5091827587505369,1.495721629468791,0.6884630420156697,1.3447374685151683,600,2.498435015000723,1f6e917315c20ae739fd57e5caeed66b49ef91325be6cee6535c4c1b611abfcd
sparse_noisy__global_only__44,sparse_noisy,global_only,44,0.5053332728309858,1.4814852774535905,0.6583654359258788,1.3348758009171973,0.5079740188640383,1.4814852774535905,0.6807654030993047,1.3398948415599619,600,5.444399581003381,5584ee6d3122cddbd73f3b793ea9dae6ec7b0c5bf14f6effdf3d7f4305cedee6
extreme__global_only__44,extreme,global_only,44,0.5167047652305455,1.1601013248340015,0.712671817178243,1.0476824629422903,0.5197619364931713,1.1601493621864967,0.7211437514821815,1.0479135591881397,600,4.636080038999353,6e2110bc101578bc5006f1d43636a34d492ff226898d7d9842fcdd3dbb9b5c1c
block_missing__neither__44,block_missing,neither,44,0.44030633799214547,0.9283477639455409,0.6453429859427269,0.8237987894869865,0.4444454045916993,0.9283477639455409,0.6549219015352794,0.832620640206011,600,3.9379493209999055,fc00dc448946e433a70f5bd410935c90651d4cdeeff448796621223daea95f82
sparse_clean__full_quad__44,sparse_clean,full_quad,44,0.5242996799951554,1.78443195317685,0.47937707696828935,1.6496486328897286,0.5261852535909995,1.78443195317685,0.4465644629125681,1.6553015720740532,600,5.5619783219990495,d70439857d306cedb1a7194aacb1195b8f47366151abbaef1d18839a4ce5b042
block_missing__local_only__44,block_missing,local_only,44,0.37244178563898955,1.0013246130134101,0.5433731836662941,0.7933802577420093,0.37739759969206965,1.002117427475474,0.5566967950174269,0.7927148592099937,600,4.296281324997835,befc294e82e3d18a314b2b8866f999709e767c33beac75bc4e06a31295fc77f5
block_missing__global_only__44,block_missing,global_only,44,0.4381290420830182,0.931137884607954,0.6421932088623037,0.8206694500048155,0.4422990146332602,0.931137884607954,0.6524848960189357,0.8325315905249684,600,4.588423675002559,f3d01944bf712075eb1ca21fd765a288e78bc93d379460c1122f014189480aef
sparse_noisy__full_quad__44,sparse_noisy,full_quad,44,0.5246419888230673,1.7677761254684694,0.440984112910756,1.6523584910954416,0.5264819405646507,1.7677761254684694,0.4165685451629466,1.6544043745384678,600,7.898372502000711,513eb532af7187c3f4bc1bcd0fc8cb4bccb7184412dbd4dda24685f914803454
sparse_noisy__neither__44,sparse_noisy,neither,44,0.504207259111473,1.469136604988357,0.6607604732750547,1.3239757734379825,0.5068714852459355,1.469136604988357,0.6841296696663546,1.3320441736600017,600,2.728586532000918,501895a743925c925be5fb05ab3dc4a22772a91f2829d81b3936d95e7e8941d7
extreme__neither__44,extreme,neither,44,0.5202055136204283,1.199812907163929,0.7279905670125892,1.076962034158592,0.5232000285978162,1.199870708519539,0.7325330599445821,1.0818300248207315,600,2.9560344720011926,551284cd8a5bb22df3efe17dbca1bcb9c50d38aaba0f6152059a140b8e45b076
sparse_clean__full_exp__44,sparse_clean,full_exp,44,0.5071565257798529,1.7537406035392793,0.4244261402733868,1.6161885353829133,0.5092362027031299,1.7539351038906674,0.3945709605332061,1.6209402263083512,600,5.060422146998462,747b2211c50ffd8e0700a9056ab1c2882c574a6563906ca5294bba6057cff485
sparse_clean__local_only__44,sparse_clean,local_only,44,0.5070454567789324,1.7414267424528593,0.41908191929315386,1.6074374395029352,0.50915835087495,1.7414267424528593,0.39954735425922444,1.611607873789442,600,3.593856125000457,dc01bf9fbbe1f7e4238cff7657ee2df546be64e3fcee47a18e1c43210ae4c43f
extreme__full_quad__44,extreme,full_quad,44,0.4901798480426028,1.3267250596262956,0.6630550291891995,1.1815978717757132,0.49330399146352844,1.3268111974567054,0.6808359259213257,1.200406095607165,600,5.326134618000651,f0ad1c8ed174663d0bad789ca6dde8a0f096a68928bd34d5ad9ded7f6082d76d
extreme__full_exp__44,extreme,full_exp,44,0.456056047812833,0.9403777833844523,0.6399730347779746,0.8313241527904847,0.4601117705195227,0.9403777833844523,0.6490366103929424,0.8327207964346376,600,4.322359388999757,195d6554eee4bda5f0cef4042300433f161c4cc525f844bd3d16e6ceca4bd342
sparse_noisy__full_exp__44,sparse_noisy,full_exp,44,0.5276369030908712,1.7538810758953702,0.5115592146605441,1.6524696874349936,0.5291544674931327,1.7540610376733548,0.49859426543152213,1.65522907047862,600,7.1534250320000865,6d0d4691503da021373de219eeb0f1d050c3002efe645948e23a3f07244bd0c8
block_missing__full_exp__44,block_missing,full_exp,44,0.37559745833990127,1.0333303954359216,0.5465342197724802,0.780944428664064,0.3805196110642346,1.0342880394320277,0.5604173858378303,0.782065611471105,600,5.629505714001425,b66e476d46b585a839e2ec2f919aa69a4046eb38d6eb682c2297ee0218bc4bd4
extreme__local_only__44,extreme,local_only,44,0.4390505101822625,0.938337335983028,0.6210357116658892,0.82261532595664,0.44330671627768475,0.938337335983028,0.6339467719708409,0.8274035467949977,600,2.8622454300020763,7aa8e143af5e905ffe5e6feae8e1406e0d5dc66cdf2b6d9e12bda6e4f7b564a4
sparse_noisy__local_only__44,sparse_noisy,local_only,44,0.5273171039426744,1.7385097537969327,0.5280240687218323,1.639394287313681,0.5288337504560521,1.7385354207194,0.5157231486339082,1.6433029507015497,600,4.794130193997262,cf17775385be88ceb07790f4ad591f6fba6ac26d19c711411ba55639fd529cf0
sparse_clean__neither__55,sparse_clean,neither,55,0.48560883815934935,1.2397162007036622,0.7303073934216617,1.0840229113125988,0.48918665031482245,1.2397162007036622,0.742216458858814,1.0955194423096015,600,2.781189618002827,6506887648117bf8fd547150656256c1619d2bad720d544709f560b89f50202d
sparse_clean__local_only__55,sparse_clean,local_only,55,0.4280967007761138,1.4684109466859452,0.654609130725311,0.9899119150010978,0.43247786628526347,1.4684109466859452,0.6591351612710687,1.0236403715047948,600,4.319959579999704,270481f68da95ce6362e1322a3d62985246d8e6d88ebfb022544b35ad3dec6ad
extreme__local_only__55,extreme,local_only,55,0.4961836371842526,1.0092467616197067,0.6938830816277091,0.8729564479720954,0.4997792471250023,1.0093222381496536,0.7006381315416872,0.8787613669512353,600,4.4464987450010085,73b9f14672a688fbe47818fdc6fdf3f1397bd63f2fa64ae71a44fc03a9c8c920
extreme__full_quad__55,extreme,full_quad,55,0.4752233786680975,1.0148024857911797,0.6631545686266029,0.8896583798436397,0.478866068364303,1.0148175998752458,0.6714682729916432,0.8905879092476487,600,6.354264326000703,994ebfe15547b39cc2af80ab9fb47d8ba65361d233c46c14cb0831d967325a3f
sparse_noisy__neither__55,sparse_noisy,neither,55,0.5144644298536967,1.2565401625015744,0.7774752649287304,1.1391488803285312,0.5177868867260546,1.2566197876879228,0.789419648185641,1.1394752527604544,600,3.3251695049984846,8ae881e57d69f25f881c6100d992245e95690dec36053a30ca42ae1e05bfc6b9
block_missing__local_only__55,block_missing,local_only,55,0.42293394982268595,1.2324413036964574,0.7001024803354683,0.9300193726698069,0.4276017533301596,1.2324924644119637,0.7083896801144217,0.9585895250475608,600,4.445871959000215,7e26d0baff075ca1f0a9b4f1d9a12264fa607fa9234119c4539cda81b5ef3861
sparse_clean__global_only__55,sparse_clean,global_only,55,0.48726626588868155,1.244310172121499,0.7338542271183797,1.0875177078261538,0.4908233024607303,1.244310172121499,0.7455750149762979,1.1005225576490796,600,5.474903057998745,3c4caee3903ed6abcf7db6e819d3d476c3cd99344a81e4192bdeb3dbe03b758c
