experiment,label,problem,method,seed,status,failure_reason,relative_l2,max_abs_error,controller_weight_tv_per_update,temporal_mean_gradient_distribution_tv,temporal_mean_physics_gradient_log_gap,elapsed_seconds,residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_max,kde_pairwise_distance_evaluations,bias_concentration_correlation,n_observations,noise_kind,noise_level,run_dir
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m3,55,succeeded,,0.1511734028992768,0.28545745817839097,0.0,0.06097246700948108,0.3448482737459554,12.180734398999903,953344,1.0,1.0,1.0,0,0.22589853034559473,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m3/seed_00055
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m3,66,succeeded,,0.11180693638910952,0.2841821148855878,0.0,0.08467273987980349,0.26981239520213296,12.577539206999973,953344,1.0,1.0,1.0,0,0.19578108808838937,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m3/seed_00066
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m3,77,succeeded,,0.1138467009060082,0.3311266815143927,0.0,0.1719621300005628,0.37670888912241685,21.009595222999906,953344,1.0,1.0,1.0,0,0.14406801717703913,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m3/seed_00077
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m3,88,succeeded,,0.11634940425452503,0.23534269933602708,0.0,0.08914077098039329,0.524140125538907,21.316875292000077,953344,1.0,1.0,1.0,0,0.10521194394658889,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m3/seed_00088
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m3,99,succeeded,,0.1042457129212745,0.2384858802293326,0.0,0.05665482909763086,0.3407907757238002,12.218155147999823,953344,1.0,1.0,1.0,0,-0.007272618957139128,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m3/seed_00099
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m3,111,succeeded,,0.0978259491844221,0.21645260137949746,0.0,0.053831293154756196,0.28966387159806994,20.93747810800005,953344,1.0,1.0,1.0,0,0.029512443332744973,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m3/seed_00111
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m5,11,succeeded,,0.13932555361977514,0.215749598885456,0.028362470876465182,0.19964108923673357,0.3037632140375873,25.565879817000223,984576,1.0,1.0,1.0,0,0.09383640963620285,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m5/seed_00011
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m5,22,succeeded,,0.10411594797359566,0.2217182044899873,0.028356332805735365,0.05483780394656052,0.546560601764299,12.942202586999883,984576,1.0,1.0,1.0,0,0.03179351381929621,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m5/seed_00022
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m5,33,succeeded,,0.10407487576509478,0.24362070646746475,0.02835821055630796,0.050715884900724886,0.3273786264076772,15.065341976000127,984576,1.0,1.0,1.0,0,0.02487335521694781,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m5/seed_00033
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m5,44,succeeded,,0.11328489097590358,0.21741304166869008,0.02836040008088805,0.04885101997318918,0.33796797446199356,13.256359290000091,984576,1.0,1.0,1.0,0,0.08795106475634719,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m5/seed_00044
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m5,55,succeeded,,0.13409426787773265,0.25055503218344244,0.028359563893615568,0.04562776636882156,0.35324977223742204,22.852011401000254,984576,1.0,1.0,1.0,0,0.13485552856777538,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m5/seed_00055
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m5,66,succeeded,,0.0885285594446842,0.25309839664183253,0.02836239252013504,0.08193146154714297,0.27386017378737465,13.58732213500025,984576,1.0,1.0,1.0,0,0.22313023200867502,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m5/seed_00066
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m5,77,succeeded,,0.10530666718055125,0.30545256132689763,0.028359455739161776,0.18582723446589405,0.29280029037904565,12.983068397999887,984576,1.0,1.0,1.0,0,0.22164079763197497,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m5/seed_00077
