experiment,label,problem,first_method,second_method,contrast,metric,n_pairs,median_difference,ci_low,ci_high,second_win_fraction,two_sided_sign_test_p,differences_by_seed
burgers_quick,Burgers — pilote M7 contre VW,burgers,vwca,m7,m7_minus_vwca,controller_weight_tv_per_update,3,-0.00048377574515534594,-0.002191223930612482,0.0031557498361615838,0.6666666666666666,1.0,"{""11"": 0.0031557498361615838, ""22"": -0.002191223930612482, ""33"": -0.00048377574515534594}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vwca,m7,m7_minus_vwca,temporal_mean_gradient_distribution_tv,3,-0.005803598404821302,-0.015038177134027775,-0.005285514861139977,1.0,0.25,"{""11"": -0.005803598404821302, ""22"": -0.015038177134027775, ""33"": -0.005285514861139977}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vwca,m7,m7_minus_vwca,temporal_mean_physics_gradient_log_gap,3,-0.09805431252960105,-0.13041160179959477,-0.07078794176216845,1.0,0.25,"{""11"": -0.13041160179959477, ""22"": -0.09805431252960105, ""33"": -0.07078794176216845}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vwca,m7,m7_minus_vwca,elapsed_seconds,3,0.1802553429999989,-0.09701479099999233,0.6050867880001078,0.3333333333333333,1.0,"{""11"": -0.09701479099999233, ""22"": 0.1802553429999989, ""33"": 0.6050867880001078}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vwca,m7,m7_minus_vwca,residual_evaluations,3,0.0,0.0,0.0,0.0,,"{""11"": 0.0, ""22"": 0.0, ""33"": 0.0}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vwca,m7,m7_minus_vwca,importance_effective_sample_fraction,3,-0.15544461734045112,-0.20150110578324065,-0.051224904495318246,1.0,0.25,"{""11"": -0.051224904495318246, ""22"": -0.15544461734045112, ""33"": -0.20150110578324065}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vwca,m7,m7_minus_vwca,importance_weight_mean,3,0.030341220654417134,-0.014962201043480228,0.053142918139874595,0.3333333333333333,1.0,"{""11"": -0.014962201043480228, ""22"": 0.030341220654417134, ""33"": 0.053142918139874595}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vwca,m7,m7_minus_vwca,importance_weight_max,3,1.7537530389271643,1.7232662124708757,1.8229304001573654,0.0,0.25,"{""11"": 1.7232662124708757, ""22"": 1.7537530389271643, ""33"": 1.8229304001573654}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,vwca,vwca_minus_vw,relative_l2,3,0.03954697826242881,-0.026262161194661626,0.09454701155642165,0.3333333333333333,1.0,"{""11"": 0.03954697826242881, ""22"": -0.026262161194661626, ""33"": 0.09454701155642165}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,vwca,vwca_minus_vw,max_abs_error,3,0.015087766493410815,-0.02475702437901295,0.03269091304943039,0.3333333333333333,1.0,"{""11"": 0.03269091304943039, ""22"": -0.02475702437901295, ""33"": 0.015087766493410815}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,vwca,vwca_minus_vw,controller_weight_tv_per_update,3,0.09522807277606599,0.08135041411255359,0.15883051320948038,0.0,0.25,"{""11"": 0.08135041411255359, ""22"": 0.09522807277606599, ""33"": 0.15883051320948038}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,vwca,vwca_minus_vw,temporal_mean_gradient_distribution_tv,3,0.001999220151628997,-0.029916125909929214,0.006507026361375637,0.3333333333333333,1.0,"{""11"": 0.001999220151628997, ""22"": 0.006507026361375637, ""33"": -0.029916125909929214}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,vwca,vwca_minus_vw,temporal_mean_physics_gradient_log_gap,3,0.028202108962487177,-1.933504819487397e-05,0.035776530991857264,0.3333333333333333,1.0,"{""11"": 0.035776530991857264, ""22"": 0.028202108962487177, ""33"": -1.933504819487397e-05}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,vwca,vwca_minus_vw,elapsed_seconds,3,0.01742233999993914,-0.45814339099979406,0.622418363999941,0.3333333333333333,1.0,"{""11"": 0.622418363999941, ""22"": -0.45814339099979406, ""33"": 0.01742233999993914}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,vwca,vwca_minus_vw,residual_evaluations,3,2496.0,2496.0,2496.0,0.0,0.25,"{""11"": 2496.0, ""22"": 2496.0, ""33"": 2496.0}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,vwca,vwca_minus_vw,importance_effective_sample_fraction,3,0.014794544937815068,0.005542404116635424,0.02674466092144545,0.0,0.25,"{""11"": 0.005542404116635424, ""22"": 0.02674466092144545, ""33"": 0.014794544937815068}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,vwca,vwca_minus_vw,importance_weight_mean,3,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.3333333333333333,1.0,"{""11"": -2.220446049250313e-16, ""22"": 2.220446049250313e-16, ""33"": 0.0}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,vwca,vwca_minus_vw,importance_weight_max,3,-0.4945546443557234,-1.016199255380323,-0.021016059699145107,1.0,0.25,"{""11"": -0.021016059699145107, ""22"": -1.016199255380323, ""33"": -0.4945546443557234}"
